file,time,nap_period,video_period,exclude_period,pos,code
106/1,2022-03-03T20:19:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:29Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:39Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:41Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:43Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:19:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:19Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:37Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:57Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:20:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:15Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:17Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:55Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:21:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:05Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:31Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:43Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:22:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:09Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:21Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:23Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:23:59Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:01Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:37Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:39Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:24:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:15Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:17Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:27Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:51Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:53Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:55Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:25:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:05Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:29Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:31Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:33Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:41Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:43Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:26:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:07Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:09Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:19Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:21Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:47Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:49Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:57Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:27:59Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:23Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:25Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:35Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:37Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:28:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:03Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:11Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:13Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:15Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:39Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:51Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:29:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:29Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:30:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:05Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:25Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:28Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:38Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:42Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:31:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:01Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:03Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:06Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:08Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:18Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:20Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:22Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:24Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:26Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:29Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:30Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:32Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:34Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:36Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:39Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:40Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:43Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:44Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:46Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:48Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:50Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:52Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:54Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:56Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:32:58Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:00Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:02Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:04Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:07Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:09Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:10Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:12Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:14Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:16Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:19Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:21Z,0,0,0,Supine,Supine
106/1,2022-03-03T20:33:22Z,0,0,0,Supine,Supine
